IdSensore	Tipologia	Unità DiMisura	IdStazione	NomeStazione	Quota	Provincia	DataStart	DataStop	Storico	UTM_Nord	UTM_Est	lng	lat	location
8214	Temperatura	°C	902	Barni	625	CO	13/03/2003	09/05/2018	S	5083557	520640	9.26610166966047	45.90527135174118	(45.90527135174118, 9.26610166966047)
8161	Precipitazione	mm	889	Torre Boldone	311	BG	21/11/2001		N	5063070	555269	9.710185460541974	45.718977777624474	(45.718977777624474, 9.710185460541974)
5939	Temperatura	°C	557	Lonate Pozzolo v.Veneto	204	VA	13/12/1996	19/06/2018	S	5048975	479783	8.7407965765392	45.59402351710858	(45.59402351710858, 8.7407965765392)
14734	Velocità Vento	m/s	857	Santa Margherita di Staffora Passo del Giovà	1363	PV	29/12/2014		N	4947846	517168	9.216637428084992	44.68377850348632	(44.68377850348632, 9.216637428084992)
8004	Precipitazione	mm	857	Santa Margherita di Staffora Passo del Giovà	1363	PV	01/01/1998		N	4947846	517168	9.216637428084992	44.68377850348632	(44.68377850348632, 9.216637428084992)
8213	Precipitazione	mm	902	Barni	625	CO	13/03/2003	09/05/2018	S	5083557	520640	9.26610166966047	45.90527135174118	(45.90527135174118, 9.26610166966047)
32339	Umidità Relativa	non definita	857	Santa Margherita di Staffora Passo del Giovà	1363	PV	20/07/2017		N	4947846	517168	9.216637428084992	44.68377850348632	(44.68377850348632, 9.216637428084992)
17446	Precipitazione	mm	1692	Bienno Piazze	472	BS	13/07/2018		N	5086804	600114	10.291240949697025	45.92751023611215	(45.92751023611215, 10.291240949697025)
17443	Temperatura	°C	1692	Bienno Piazze	472	BS	13/07/2018		N	5086804	600114	10.291240949697025	45.92751023611215	(45.92751023611215, 10.291240949697025)
14733	Direzione Vento	°	857	Santa Margherita di Staffora Passo del Giovà	1363	PV	29/12/2014		N	4947846	517168	9.216637428084992	44.68377850348632	(44.68377850348632, 9.216637428084992)
8145	Temperatura	°C	889	Torre Boldone	311	BG	21/11/2001		N	5063070	555269	9.710185460541974	45.718977777624474	(45.718977777624474, 9.710185460541974)
8005	Temperatura	°C	857	Santa Margherita di Staffora Passo del Giovà	1363	PV	01/01/1998		N	4947846	517168	9.216637428084992	44.68377850348632	(44.68377850348632, 9.216637428084992)
6193	Umidità Relativa	%	557	Lonate Pozzolo v.Veneto	204	VA	13/12/1996	19/06/2018	S	5048975	479783	8.7407965765392	45.59402351710858	(45.59402351710858, 8.7407965765392)
19351	Direzione Vento	°	1560	Padenghe sul Garda v.Fondrini	187	BS	14/07/2016		N	5041631	617629	10.50610692701177	45.51828413462338	(45.51828413462338, 10.50610692701177)
19308	Umidità Relativa	%	1518	Dubino La Piazza	993	SO	21/11/2014		N	5112733	535367	9.458129833044824	46.16725552938442	(46.16725552938442, 9.458129833044824)
19365	Precipitazione	mm	1559	Dervio v.S.Cecilia	198	LC	03/05/2016		N	5101755	523618	9.305394454627988	46.06896181724546	(46.06896181724546, 9.305394454627988)
19335	Precipitazione	mm	1551	Premana v.Luciani papa	910	LC	08/07/2015		N	5099899	532481	9.419868861151054	46.05189415058028	(46.05189415058028, 9.419868861151054)
19360	Direzione Vento	°	1561	Porto Ceresio campo sportivo	275	VA	30/01/2017		N	5082687	491668	8.892594109920587	45.897700263622355	(45.897700263622355, 8.892594109920587)
19363	Temperatura	°C	1559	Dervio v.S.Cecilia	198	LC	05/07/2016		N	5101755	523618	9.305394454627988	46.06896181724546	(46.06896181724546, 9.305394454627988)
19346	Umidità Relativa	%	1560	Padenghe sul Garda v.Fondrini	187	BS	14/07/2016		N	5041631	617629	10.50610692701177	45.51828413462338	(45.51828413462338, 10.50610692701177)
19347	Precipitazione	mm	1560	Padenghe sul Garda v.Fondrini	187	BS	14/07/2016		N	5041631	617629	10.50610692701177	45.51828413462338	(45.51828413462338, 10.50610692701177)
19359	Velocità Vento	m/s	1561	Porto Ceresio campo sportivo	275	VA	30/01/2017		N	5082687	491668	8.892594109920587	45.897700263622355	(45.897700263622355, 8.892594109920587)
19364	Umidità Relativa	%	1559	Dervio v.S.Cecilia	198	LC	05/07/2016		N	5101755	523618	9.305394454627988	46.06896181724546	(46.06896181724546, 9.305394454627988)
19356	Precipitazione	mm	1561	Porto Ceresio campo sportivo	275	VA	23/12/2016		N	5082687	491668	8.892594109920587	45.897700263622355	(45.897700263622355, 8.892594109920587)
32373	Umidità Relativa	%	1679	Sormano rifugio Alpetto	1158	CO	23/11/2017		N	5083535	518233	9.235068813288406	45.90514139039166	(45.90514139039166, 9.235068813288406)
19246	Direzione Vento	°	1303	Cremona v.Gerre Borghi	36	CR	06/03/2014		N	4995675	584111	10.069230734956498	45.10953938027215	(45.10953938027215, 10.069230734956498)
19339	Direzione Vento	°	1551	Premana v.Luciani papa	910	LC	21/11/2015		N	5099899	532481	9.419868861151054	46.05189415058028	(46.05189415058028, 9.419868861151054)
19342	Temperatura	°C	1556	Prata Camportaccio Pratella	1035	SO	03/12/2015		N	5126642	531883	9.41394072044542	46.29260494827081	(46.29260494827081, 9.41394072044542)
19350	Velocità Vento	m/s	1560	Padenghe sul Garda v.Fondrini	187	BS	14/07/2016		N	5041631	617629	10.50610692701177	45.51828413462338	(45.51828413462338, 10.50610692701177)
32382	Precipitazione	mm	1679	Sormano rifugio Alpetto	1158	CO	28/11/2017		N	5083535	518233	9.235068813288406	45.90514139039166	(45.90514139039166, 9.235068813288406)
19338	Velocità Vento	m/s	1551	Premana v.Luciani papa	910	LC	21/11/2015		N	5099899	532481	9.419868861151054	46.05189415058028	(46.05189415058028, 9.419868861151054)
32370	Temperatura	°C	1679	Sormano rifugio Alpetto	1158	CO	23/11/2017		N	5083535	518233	9.235068813288406	45.90514139039166	(45.90514139039166, 9.235068813288406)
19355	Umidità Relativa	%	1561	Porto Ceresio campo sportivo	275	VA	23/12/2016		N	5082687	491668	8.892594109920587	45.897700263622355	(45.897700263622355, 8.892594109920587)
19309	Precipitazione	mm	1518	Dubino La Piazza	993	SO	21/11/2014		N	5112733	535367	9.458129833044824	46.16725552938442	(46.16725552938442, 9.458129833044824)
5900	Precipitazione	mm	512	Carate Brianza	250	MB	31/03/1996	06/09/2018	S	5057635	518272	9.234591661788048	45.672024734078455	(45.672024734078455, 9.234591661788048)
19333	Temperatura	°C	1551	Premana v.Luciani papa	910	LC	08/07/2015		N	5099899	532481	9.419868861151054	46.05189415058028	(46.05189415058028, 9.419868861151054)
17131	Precipitazione	mm	1303	Cremona v.Gerre Borghi	36	CR	10/10/2011		N	4995675	584111	10.069230734956498	45.10953938027215	(45.10953938027215, 10.069230734956498)
19245	Velocità Vento	m/s	1303	Cremona v.Gerre Borghi	36	CR	06/03/2014		N	4995675	584111	10.069230734956498	45.10953938027215	(45.10953938027215, 10.069230734956498)
19343	Umidità Relativa	%	1556	Prata Camportaccio Pratella	1035	SO	03/12/2015		N	5126642	531883	9.41394072044542	46.29260494827081	(46.29260494827081, 9.41394072044542)
19344	Precipitazione	mm	1556	Prata Camportaccio Pratella	1035	SO	03/12/2015		N	5126642	531883	9.41394072044542	46.29260494827081	(46.29260494827081, 9.41394072044542)
19354	Temperatura	°C	1561	Porto Ceresio campo sportivo	275	VA	23/12/2016		N	5082687	491668	8.892594109920587	45.897700263622355	(45.897700263622355, 8.892594109920587)
19307	Temperatura	°C	1518	Dubino La Piazza	993	SO	21/11/2014		N	5112733	535367	9.458129833044824	46.16725552938442	(46.16725552938442, 9.458129833044824)
3092	Livello Idrometrico	cm	1364	Orio Litta v.Francigena	63	LO	25/03/2013		N	5001496	541819	9.532131039528538	45.16570401703093	(45.16570401703093, 9.532131039528538)
8184	Temperatura	°C	909	Bienno	501	BS	01/01/2003	22/03/2017	S	5088803	599748	10.28693769034457	45.94555081704556	(45.94555081704556, 10.28693769034457)
6453	Radiazione Globale	W/m²	512	Carate Brianza	250	MB	02/01/2002	06/09/2018	S	5057635	518272	9.234591661788048	45.672024734078455	(45.672024734078455, 9.234591661788048)
17001	Temperatura	°C	1303	Cremona v.Gerre Borghi	36	CR	10/10/2011		N	4995675	584111	10.069230734956498	45.10953938027215	(45.10953938027215, 10.069230734956498)
19345	Temperatura	°C	1560	Padenghe sul Garda v.Fondrini	187	BS	14/07/2016		N	5041631	617629	10.50610692701177	45.51828413462338	(45.51828413462338, 10.50610692701177)
32379	Direzione Vento	°	1679	Sormano rifugio Alpetto	1158	CO	23/11/2017		N	5083535	518233	9.235068813288406	45.90514139039166	(45.90514139039166, 9.235068813288406)
19334	Umidità Relativa	%	1551	Premana v.Luciani papa	910	LC	08/07/2015		N	5099899	532481	9.419868861151054	46.05189415058028	(46.05189415058028, 9.419868861151054)
17003	Radiazione Globale	W/m²	1303	Cremona v.Gerre Borghi	36	CR	20/09/2011		N	4995675	584111	10.069230734956498	45.10953938027215	(45.10953938027215, 10.069230734956498)
3062	Livello Idrometrico	cm	1363	Golasecca Miorina misuratore	198	VA	09/07/2013		N	5060406	472667	8.648921285325104	45.69666750450433	(45.69666750450433, 8.648921285325104)
32376	Velocità Vento	m/s	1679	Sormano rifugio Alpetto	1158	CO	23/11/2017		N	5083535	518233	9.235068813288406	45.90514139039166	(45.90514139039166, 9.235068813288406)
17002	Umidità Relativa	%	1303	Cremona v.Gerre Borghi	36	CR	20/09/2011		N	4995675	584111	10.069230734956498	45.10953938027215	(45.10953938027215, 10.069230734956498)
2527	Umidità Relativa	%	139	Virgilio Mantova Cerese	19	MN	26/09/2003	19/09/2018	S	4997294	641005	10.792648102258525	45.115047425792355	(45.115047425792355, 10.792648102258525)
2084	Radiazione Globale	W/m²	106	Varzi Nivione	500	PV	12/09/2003		N	4961571	514194	9.179491628449293	44.807399892628766	(44.807399892628766, 9.179491628449293)
8113	Livello Idrometrico	cm	861	Golasecca Miorina	204	VA	24/07/1998	17/09/2018	S	5060406	472667	8.648921285325104	45.69666750450433	(45.69666750450433, 8.648921285325104)
17476	Radiazione Globale	W/m²	1420	Gordona	1362	SO	26/09/2018		N	5126494	526127	9.339203152913957	46.29151911107429	(46.29151911107429, 9.339203152913957)
9001	Temperatura	°C	1210	Ranzanico	486	BG	01/01/2004		N	5070741	572525	9.933042100771653	45.78641993250342	(45.78641993250342, 9.933042100771653)
11658	Velocità Vento	m/s	139	Virgilio Mantova Cerese	19	MN	26/09/2003	19/09/2018	S	4997294	641005	10.792648102258525	45.115047425792355	(45.115047425792355, 10.792648102258525)
17475	Radiazione Globale	W/m²	1545	San Siro	1285	CO	26/09/2018		N	5102069	518430	9.238323435918229	46.071947417956004	(46.071947417956004, 9.238323435918229)
17473	Radiazione Globale	W/m²	1679	Sormano rifugio Alpetto	1158	CO	26/09/2018		N	5083535	518233	9.235068813288406	45.90514139039166	(45.90514139039166, 9.235068813288406)
14021	Livello Idrometrico	cm	1078	Orio Litta SS234	196	LO	24/01/2012	18/09/2018	S	5001496	541819	9.532131039528538	45.16570401703093	(45.16570401703093, 9.532131039528538)
2533	Radiazione Globale	W/m²	139	Virgilio Mantova Cerese	19	MN	26/09/2003	19/09/2018	S	4997294	641005	10.792648102258525	45.115047425792355	(45.115047425792355, 10.792648102258525)
2524	Temperatura	°C	139	Virgilio Mantova Cerese	19	MN	26/09/2003	19/09/2018	S	4997294	641005	10.792648102258525	45.115047425792355	(45.115047425792355, 10.792648102258525)
11828	Direzione Vento	°	106	Varzi Nivione	500	PV	02/05/2012		N	4961571	514194	9.179491628449293	44.807399892628766	(44.807399892628766, 9.179491628449293)
2535	Precipitazione	mm	139	Virgilio Mantova Cerese	19	MN	26/09/2003	19/09/2018	S	4997294	641005	10.792648102258525	45.115047425792355	(45.115047425792355, 10.792648102258525)
8001	Precipitazione	mm	855	Varzi v.Mazzini	485	PV	01/01/1998	19/09/2018	S	4963189	515657	9.198041879809711	44.82193482377759	(44.82193482377759, 9.198041879809711)
2083	Umidità Relativa	%	106	Varzi Nivione	500	PV	15/05/2001		N	4961571	514194	9.179491628449293	44.807399892628766	(44.807399892628766, 9.179491628449293)
8002	Temperatura	°C	855	Varzi v.Mazzini	485	PV	01/01/1998	19/09/2018	S	4963189	515657	9.198041879809711	44.82193482377759	(44.82193482377759, 9.198041879809711)
2089	Precipitazione	mm	106	Varzi Nivione	500	PV	15/05/2001		N	4961571	514194	9.179491628449293	44.807399892628766	(44.807399892628766, 9.179491628449293)
17477	Radiazione Globale	W/m²	857	Santa Margherita di Staffora Passo del Giovà	1363	PV	28/09/2018		N	4947846	517168	9.216637428084992	44.68377850348632	(44.68377850348632, 9.216637428084992)
9090	Precipitazione	mm	1210	Ranzanico	486	BG	01/01/2004		N	5070741	572525	9.933042100771653	45.78641993250342	(45.78641993250342, 9.933042100771653)
11642	Velocità Vento	m/s	106	Varzi Nivione	500	PV	15/05/2001		N	4961571	514194	9.179491628449293	44.807399892628766	(44.807399892628766, 9.179491628449293)
11844	Direzione Vento	°	139	Virgilio Mantova Cerese	19	MN	04/05/2012	19/09/2018	S	4997294	641005	10.792648102258525	45.115047425792355	(45.115047425792355, 10.792648102258525)
2082	Temperatura	°C	106	Varzi Nivione	500	PV	15/05/2001		N	4961571	514194	9.179491628449293	44.807399892628766	(44.807399892628766, 9.179491628449293)
17474	Radiazione Globale	W/m²	1382	Veddasca Monte Cadrigna	1302	VA	27/09/2018		N	5102054	482122	8.768815132883134	46.07182707589298	(46.07182707589298, 8.768815132883134)
9384	Umidità Relativa	%	1210	Ranzanico	486	BG	21/01/2009		N	5070741	572525	9.933042100771653	45.78641993250342	(45.78641993250342, 9.933042100771653)
8206	Precipitazione	mm	906	Asola Sorbara	41	MN	12/03/2003	19/11/2018	S	5008025	611167	10.415828743701432	45.21693876693887	(45.21693876693887, 10.415828743701432)
17507	Velocità Vento	m/s	816	Sermide SP 91	10	MN	21/10/2018		N	4987208	680433	11.289925972511382	45.015363087231634	(45.015363087231634, 11.289925972511382)
17552	Temperatura	°C	1877	Asola v.Industria	38	MN	19/11/2018		N	5008934	609678	10.397070815281392	45.22535225248949	(45.22535225248949, 10.397070815281392)
30523	Livello Idrometrico	cm	1508	Lainate SP 109	160	MI	25/09/2014		N	5046729	503760	9.048190135820384	45.574091162538046	(45.574091162538046, 9.048190135820384)
8207	Temperatura	°C	906	Asola Sorbara	41	MN	12/03/2003	19/11/2018	S	5008025	611167	10.415828743701432	45.21693876693887	(45.21693876693887, 10.415828743701432)
5894	Precipitazione	mm	530	Agrate Brianza	162	MB	24/03/1992	06/11/2018	S	5046977	527628	9.354105650819204	45.57578475922807	(45.57578475922807, 9.354105650819204)
17551	Precipitazione	cm	1877	Asola v.Industria	38	MN	19/11/2018		N	5008934	609678	10.397070815281392	45.22535225248949	(45.22535225248949, 10.397070815281392)
14497	Livello Idrometrico	cm	1370	Gera Lario Ponte del Passo	205	CO	31/01/2013	16/11/2018	S	5113327	531293	9.405397584143328	46.17280074719258	(46.17280074719258, 9.405397584143328)
6172	Umidità Relativa	%	530	Agrate Brianza	162	MB	01/01/1999	06/11/2018	S	5046977	527628	9.354105650819204	45.57578475922807	(45.57578475922807, 9.354105650819204)
17509	Direzione Vento	°	816	Sermide SP 91	10	MN	21/10/2018		N	4987208	680433	11.289925972511382	45.015363087231634	(45.015363087231634, 11.289925972511382)
5895	Temperatura	°C	530	Agrate Brianza	162	MB	25/03/1992	06/11/2018	S	5046977	527628	9.354105650819204	45.57578475922807	(45.57578475922807, 9.354105650819204)
17506	Radiazione Globale	W/m²	816	Sermide SP 91	10	MN	21/10/2018		N	4987208	680433	11.289925972511382	45.015363087231634	(45.015363087231634, 11.289925972511382)
17527	Radiazione Globale	W/m²	874	Sarnico v. Roma	197	BG	21/10/2018		N	5057377	574538	9.956880147525977	45.6659359725519	(45.6659359725519, 9.956880147525977)
